Scan:     33          NGC1052 2005-12-27 +01 01 41.0
          RADIO                  Jy    
        km/s-LSR                 I
    2132.5370808602629040      1.5022938
    2132.2078694011611333      1.5023403
    2131.8786579420257112      1.5002978
    2131.5494464828575474      1.5005926
    2131.2202350237562314      1.5044891
    2130.8910235646208093      1.5060989
    2130.5618121054858420      1.5050440
    2130.2326006463840713      1.5042126
    2129.9033891872491040      1.5045863
    2129.5741777281473333      1.5060920
    2129.2449662689791694      1.5097828
    2128.9157548098437474      1.5152668
    2128.5865433507419766      1.5130751
    2128.2573318916070093      1.5045418
    2127.9281204324720420      1.5052732
    2127.5989089733702713      1.5110824
    2127.2696975142021074      1.5119728
    2126.9404860550666854      1.5139915
    2126.6112745959653694      1.5158386
    2126.2820631368299473      1.5141035
    2125.9528516777281766      1.5126212
    2125.6236402185932093      1.5069283
    2125.2944287594245907      1.5014735
    2124.9652173003564712      1.5069834
    2124.6360058411878526      1.5133692
    2124.3067943820528853      1.5104648
    2123.9775829229506598      1.5046322
    2123.6483714638161473      1.5038128
    2123.3191600046475287      1.5063921
    2122.9899485455457580      1.5047488
    2122.6607370864107907      1.5015949
    2122.3315256272758234      1.5027217
    2122.0023141681735979      1.5036712
    2121.6731027090386306      1.5048822
    2121.3438912499368598      1.5097862
    2121.0146797907686960      1.5088878
    2120.6854683316337287      1.5050361
    2120.3562568725319579      1.5087374
    2120.0270454133969906      1.5112096
    2119.6978339542283720      1.5046802
    2119.3686224951597978      1.5009031
    2119.0394110359916340      1.5084734
    2118.7101995768566667      1.5154132
    2118.3809881177548959      1.5121876
    2118.0517766586199286      1.5087746
    2117.7225651995181579      1.5115819
    2117.3933537403827359      1.5081726
    2117.0641422812145720      1.5004914
    2116.7349308221128013      1.5048856
    2116.4057193629778340      1.5124611
    2116.0765079038428667      1.5107002
    2115.7472964447410959      1.5064689
    2115.4180849856061286      1.5004213
    2115.0888735264375100      1.4946697
    2114.7596620673357393      1.4962760
    2114.4304506082007720      1.5015559
    2114.1012391490658047      1.5029205
    2113.7720276899640339      1.5028163
    2113.4428162308290666      1.5062727
    2113.1136047717268411      1.5081359
    2112.7843933125586773      1.5067049
    2112.4551818534232552      1.5074097
    2112.1259703943219392      1.5083406
    2111.7967589351865172      1.5082932
    2111.4675474760183533      1.5089889
    2111.1383360169497792      1.5102254
    2110.8091245577816153      1.5119556
    2110.4799130986461932      1.5110244
    2110.1507016395448773      1.5088484
    2109.8214901804094552      1.5078748
    2109.4922787213076845      1.5121979
    2109.1630672621727172      1.5176646
    2108.8338558030045533      1.5133036
    2108.5046443439027826      1.5044007
    2108.1754328847678153      1.5010387
    2107.8462214256323932      1.5013938
    2107.5170099665306225      1.5017617
    2107.1877985073956552      1.5046690
    2106.8585870482274913      1.5072210
    2106.5293755891257206      1.5027859
    2106.2001641299907533      1.4991571
    2105.8709526708889825      1.5042728
    2105.5417412117540152      1.5077279
